filename,width,height,mode,format,average-red,average-green,average-blue
4527.jpg,384,256,RGB,JPG,78.30793253580728,62.63410441080729,54.461151123046875
1842.jpg,170,256,RGB,JPG,200.35981158088234,132.93180147058823,75.49595588235294
975.jpg,382,256,RGB,JPG,92.65944044502618,74.39872382198953,56.57560945680628
5355.jpg,341,256,RGB,JPG,197.62419813049854,176.51589992668622,174.48679206378299
5241.jpg,170,255,RGB,JPG,152.05070357554789,90.09058823529412,74.02465974625144
5607.jpg,169,255,RGB,JPG,78.36127160923542,72.56447383687203,76.65469311985149
1986.jpg,170,255,RGB,JPG,146.19905420991927,149.12899653979238,159.43044982698962
2712.jpg,384,256,RGB,JPG,141.71254475911456,146.95986938476562,131.97334798177081
2283.jpg,170,255,RGB,JPG,205.17227220299884,184.92131487889273,155.43681660899654
1491.jpg,170,256,RGB,JPG,163.01148897058823,161.71148897058822,153.85376838235294
2655.jpg,384,256,RGB,JPG,171.62333170572916,162.07704671223956,161.3143819173177
1071.jpg,398,256,RGB,JPG,151.90590648555278,117.92316072550251,83.8994778580402
4098.jpg,345,256,RGB,JPG,107.27898550724638,99.5729393115942,48.6359375
4143.jpg,384,256,RGB,JPG,201.23661295572916,206.0755615234375,216.0572509765625
2169.jpg,333,256,RGB,JPG,154.22129551426426,162.81920983483482,173.77732028903904
1782.jpg,171,255,RGB,JPG,113.04568283453732,73.72844857241142,94.65173718610251
2967.jpg,341,256,RGB,JPG,193.4236505681818,164.10305168621701,115.3449528042522
2499.jpg,381,256,RGB,JPG,212.50220431430446,174.4250123031496,159.15121596128608
1560.jpg,171,255,RGB,JPG,133.4063295493636,98.32282995069373,72.17954363031762
1272.jpg,384,256,RGB,JPG,84.79076131184895,100.669677734375,85.00230916341145
1179.jpg,369,256,RGB,JPG,159.5547933604336,145.03240387872629,134.52838118224932
243.jpg,411,256,RGB,JPG,223.71704873783455,209.64725897201947,187.92417503041364
1419.jpg,170,256,RGB,JPG,163.0125,137.3838924632353,144.34871323529413
4155.jpg,437,256,RGB,JPG,216.46548734267733,209.3384850543478,186.57998426773455
1518.jpg,312,255,RGB,JPG,229.20951483157364,220.93381096028153,220.0590749120161
3159.jpg,170,255,RGB,JPG,106.72392156862746,79.67730103806228,65.45407151095732
3543.jpg,176,255,RGB,JPG,164.79153297682709,135.83455882352942,110.94585561497325
3687.jpg,192,256,RGB,JPG,159.70741780598956,138.92496744791666,128.1517130533854
3909.jpg,384,256,RGB,JPG,204.68792724609375,223.0189005533854,219.67536417643228
5802.jpg,460,256,RGB,JPG,206.71143851902175,191.67810801630435,160.1823284646739
2226.jpg,392,256,RGB,JPG,136.09091996173467,143.8270786830357,142.30848413584184
210.jpg,167,255,RGB,JPG,190.45682752142775,186.36696019725255,185.86732417517905
1953.jpg,313,255,RGB,JPG,169.2525966297062,195.60798095596067,130.88181419532668
1515.jpg,170,255,RGB,JPG,211.4532641291811,203.32484429065744,195.62262975778546
3765.jpg,256,256,RGB,JPG,239.90875244140625,231.46893310546875,230.6936798095703
3567.jpg,384,256,RGB,JPG,144.72035725911456,120.98009236653645,98.69779459635416
2457.jpg,197,255,RGB,JPG,224.25587737633126,223.79357021996617,190.07871006270528
1332.jpg,384,256,RGB,JPG,42.180338541666664,130.92329915364581,156.93440755208331
99.jpg,170,256,RGB,JPG,180.07123161764704,96.39809283088235,65.06780790441177
1362.jpg,365,256,RGB,JPG,114.17021618150685,86.31213613013699,52.56439426369863
789.jpg,384,256,RGB,JPG,156.2206319173177,147.6783447265625,142.85755411783853
4341.jpg,199,256,RGB,JPG,176.1671835741206,162.91944095477388,160.03660882537687
3867.jpg,170,255,RGB,JPG,70.20525951557093,71.55970011534026,70.35024221453287
5391.jpg,170,255,RGB,JPG,54.9877970011534,40.08876585928489,35.609896193771625
1374.jpg,382,256,RGB,JPG,247.68870664267018,225.19470917866494,185.1242330660995
2532.jpg,384,256,RGB,JPG,127.09781901041666,123.21486409505208,94.67359415690103
2223.jpg,372,256,RGB,JPG,203.50391675067206,190.96430821572582,157.48763020833334
2916.jpg,384,256,RGB,JPG,183.11322021484375,157.84686279296875,117.68887329101562
3462.jpg,170,255,RGB,JPG,76.94039215686274,63.7521107266436,41.728581314878895
1428.jpg,384,256,RGB,JPG,164.42520141601562,150.27252197265625,142.6114501953125
4329.jpg,204,255,RGB,JPG,229.50724721261054,230.84165705497887,227.4969434832757
1473.jpg,381,256,RGB,JPG,91.30975229658793,94.88196153215223,83.82631028543307
3504.jpg,341,256,RGB,JPG,234.99756002565982,215.6992416605572,209.37701612903226
4884.jpg,384,255,RGB,JPG,123.15614787581698,150.75065359477122,79.27434640522875
3045.jpg,384,256,RGB,JPG,133.7223409016927,134.59390258789062,113.4841817220052
2802.jpg,512,256,RGB,JPG,210.71617889404297,204.4940948486328,209.4566192626953
1887.jpg,384,256,RGB,JPG,200.34371948242188,193.9236857096354,189.8383585611979
2004.jpg,411,256,RGB,JPG,238.16081204379563,216.00560751216545,201.92331964720196
729.jpg,382,256,RGB,JPG,238.80284685863876,225.33264479712042,212.33544666230367
786.jpg,384,256,RGB,JPG,224.48037719726562,175.69436645507812,54.64076741536458
2673.jpg,302,256,RGB,JPG,178.54990169701986,210.19529956539736,175.55312241307948
5256.jpg,384,256,RGB,JPG,139.51858520507812,84.96518961588541,46.70808919270833
3666.jpg,384,256,RGB,JPG,205.81712849934894,211.56129964192706,193.7532958984375
5565.jpg,384,256,RGB,JPG,233.685791015625,218.40972900390625,214.74308268229166
936.jpg,384,256,RGB,JPG,207.6568400065104,159.2805684407552,103.81772867838541
5583.jpg,384,256,RGB,JPG,94.93582153320312,128.85631306966144,75.46444702148438
5055.jpg,170,255,RGB,JPG,168.3241291810842,116.70595155709343,108.31114186851211
1557.jpg,170,255,RGB,JPG,175.00288350634372,150.09580161476356,128.4744175317186
5244.jpg,212,255,RGB,JPG,134.27195708472067,128.90122086570477,126.32308546059933
5886.jpg,170,255,RGB,JPG,171.92223760092273,118.89021914648212,43.14738177623991
2703.jpg,384,256,RGB,JPG,228.73323567708331,219.86893717447916,217.87540690104166
993.jpg,182,255,RGB,JPG,204.72264598146953,188.27078215901747,182.85701357466064
4914.jpg,384,256,RGB,JPG,172.20266723632812,163.23432413736978,162.00441487630206
2319.jpg,229,255,RGB,JPG,222.24589434026888,204.53970374175873,166.2639267060536
4413.jpg,382,256,RGB,JPG,231.17928869437173,193.76454106675394,149.4156065935864
1977.jpg,384,255,RGB,JPG,178.661243872549,169.90594362745097,176.81547181372548
141.jpg,384,256,RGB,JPG,187.51737467447916,145.47352091471353,134.19606526692706
2559.jpg,179,255,RGB,JPG,238.901654069449,203.51766896702813,193.8973162449337
4218.jpg,256,256,RGB,JPG,165.53790283203125,120.36077880859375,70.23757934570312
2190.jpg,384,256,RGB,JPG,176.20563761393228,129.65669759114581,79.5093994140625
981.jpg,384,256,RGB,JPG,201.77374267578125,188.98075358072916,118.49871826171875
342.jpg,341,256,RGB,JPG,139.4264112903226,127.71022727272727,111.24101906158357
2649.jpg,218,256,RGB,JPG,168.42311138188074,176.7745305332569,161.7836152522936
5454.jpg,291,256,RGB,JPG,229.8721676331615,202.0742053264605,195.03614959192439
3570.jpg,384,255,RGB,JPG,101.08166870915032,95.76507352941175,77.65590277777777
4572.jpg,384,256,RGB,JPG,152.5524190266927,143.1628214518229,119.55087280273438
4374.jpg,384,256,RGB,JPG,156.97719319661456,136.2660929361979,125.17977905273438
5046.jpg,384,256,RGB,JPG,182.51055908203125,165.93382771809894,156.51851399739581
4494.jpg,395,256,RGB,JPG,173.8543908227848,145.5537381329114,123.29868473101266
2067.jpg,259,255,RGB,JPG,230.63620258914375,220.58775077598605,208.76579604814899
5568.jpg,170,255,RGB,JPG,242.83808535178778,233.4639446366782,237.8392156862745
459.jpg,170,255,RGB,JPG,195.28687427912342,177.95305651672433,154.04994232987312
2277.jpg,169,255,RGB,JPG,103.92096530920061,87.95468151757744,77.43698804965773
2304.jpg,170,255,RGB,JPG,212.16258362168398,208.7275663206459,206.69780853517878
4407.jpg,341,256,RGB,JPG,14.4307413856305,14.080209860703812,15.801663306451612
651.jpg,256,256,RGB,JPG,200.4351348876953,186.5386199951172,148.27442932128906
2466.jpg,170,255,RGB,JPG,150.8567012687428,150.78429065743944,151.13430219146483
609.jpg,384,256,RGB,JPG,194.83589680989581,202.78107706705728,213.38677978515625
1797.jpg,383,256,RGB,JPG,123.43088079308095,81.91180850195822,74.26084162859009
906.jpg,374,255,RGB,JPG,142.84291705987206,62.01378840306176,23.268910558875955
5337.jpg,178,256,RGB,JPG,239.5612271769663,236.04417573735955,218.9982663272472
2115.jpg,384,256,RGB,JPG,180.53343709309894,153.2856953938802,146.58512369791666
5013.jpg,341,256,RGB,JPG,91.97566898826979,113.90040780791789,85.60858458577712
5616.jpg,178,255,RGB,JPG,226.1450980392157,215.77257105089228,211.41630315047368
2082.jpg,256,256,RGB,JPG,140.92892456054688,160.4153289794922,77.04670715332031
654.jpg,304,256,RGB,JPG,49.0167814555921,46.378289473684205,51.1615568462171
2034.jpg,382,256,RGB,JPG,130.49408949607331,125.16945148887436,120.8753783540576
1110.jpg,384,256,RGB,JPG,224.56280517578125,170.5690714518229,110.49403889973958
1677.jpg,257,256,RGB,JPG,97.50427103599222,118.78109800583658,89.72774805447472
1143.jpg,170,255,RGB,JPG,188.6399538638985,165.64196078431374,111.38168396770473
5271.jpg,170,255,RGB,JPG,175.01829296424452,112.38567474048443,82.81792387543253
2046.jpg,384,256,RGB,JPG,156.95792643229166,127.9153340657552,103.98367309570312
1809.jpg,384,256,RGB,JPG,209.35507202148438,207.08633422851562,210.10821533203125
4476.jpg,384,256,RGB,JPG,180.16964721679688,152.539794921875,88.50042724609375
4122.jpg,384,256,RGB,JPG,129.1126708984375,135.93372599283853,123.77720133463541
5715.jpg,385,255,RGB,JPG,76.63101604278076,72.41861981156099,69.15382734912147
5154.jpg,170,255,RGB,JPG,218.06768166089967,216.33492502883507,214.7911418685121
5895.jpg,187,255,RGB,JPG,192.46350005242738,192.46350005242738,192.46350005242738
5685.jpg,170,255,RGB,JPG,202.52618223760092,173.11277970011534,157.07610149942332
1521.jpg,406,255,RGB,JPG,209.0600019318072,149.8377088766541,131.99813580604655
2070.jpg,255,256,RGB,JPG,86.18089767156863,140.60445772058824,165.59575674019607
267.jpg,170,256,RGB,JPG,174.2384650735294,177.7971507352941,129.19487591911764
1692.jpg,170,255,RGB,JPG,202.58452133794694,191.85776239907727,178.40943483275663
6054.jpg,384,256,RGB,JPG,200.94777425130206,153.98755900065103,107.58931477864583
4092.jpg,367,255,RGB,JPG,117.71383234492708,134.47049206603623,121.14348453277769
387.jpg,256,256,RGB,JPG,232.70474243164062,186.111083984375,103.74324035644531
1341.jpg,384,256,RGB,JPG,174.99957275390625,178.9025675455729,184.76907348632812
5979.jpg,384,256,RGB,JPG,186.3585205078125,170.28828938802081,157.05626424153644
2355.jpg,170,255,RGB,JPG,135.50599769319493,91.35769319492503,50.2318339100346
6015.jpg,384,256,RGB,JPG,70.22341918945312,75.4592793782552,61.0216064453125
1779.jpg,384,256,RGB,JPG,121.97157796223958,104.98329671223958,98.41904703776041
2391.jpg,383,256,RGB,JPG,181.78007710509138,174.46473156005223,168.1549343178851
5085.jpg,170,256,RGB,JPG,145.1369025735294,137.71585477941176,133.92192095588234
474.jpg,341,256,RGB,JPG,226.82066761363637,180.56959081744867,28.367932093108504
276.jpg,382,256,RGB,JPG,129.3432182591623,117.88668807264399,114.37158458769635
4875.jpg,256,256,RGB,JPG,167.776123046875,112.79641723632812,66.46453857421875
3354.jpg,384,256,RGB,JPG,146.57382202148438,143.27769978841144,90.12078857421875
5265.jpg,344,256,RGB,JPG,119.80143986191861,130.62530659520348,151.16843432049419
4164.jpg,192,256,RGB,JPG,186.46551513671875,191.5758056640625,150.2978515625
3285.jpg,170,255,RGB,JPG,160.3731718569781,173.7777623990773,198.97457900807382
5691.jpg,384,256,RGB,JPG,117.90463256835938,111.1229756673177,92.69599405924478
3063.jpg,424,256,RGB,JPG,237.78335053066036,226.17883070459905,202.19666678950472
5976.jpg,385,255,RGB,JPG,149.42527119938885,165.61249809014515,173.17237585943468
2859.jpg,170,255,RGB,JPG,91.64256055363322,83.57314878892734,83.28733564013841
1971.jpg,384,256,RGB,JPG,209.5157979329427,141.74147542317706,100.87423706054688
5535.jpg,170,256,RGB,JPG,155.6108455882353,130.758984375,110.28244485294117
1074.jpg,170,255,RGB,JPG,205.6966551326413,163.09134948096886,159.41575547866205
5100.jpg,384,256,RGB,JPG,236.09727986653644,232.42902628580728,224.10910034179688
3645.jpg,384,255,RGB,JPG,193.84817197712417,184.4064848856209,181.21350081699345
21.jpg,170,255,RGB,JPG,231.9833448673587,230.81974625144176,232.0975778546713
5652.jpg,341,256,RGB,JPG,54.24656341642229,41.810701521260995,37.943559842375365
960.jpg,384,256,RGB,JPG,137.23209635416666,56.43671671549479,21.522989908854164
5856.jpg,171,255,RGB,JPG,217.6713908955395,207.0959293658984,197.28370599701867
4881.jpg,170,255,RGB,JPG,221.17557093425606,217.87803921568627,212.23351787773933
741.jpg,170,255,RGB,JPG,100.28152249134949,122.12701268742792,157.1274740484429
4434.jpg,170,255,RGB,JPG,158.51510957324106,143.62943483275663,135.34608996539794
1359.jpg,197,255,RGB,JPG,225.9912013536379,221.73761321787597,183.6219169901463
2595.jpg,384,256,RGB,JPG,185.03587849934894,169.40658569335938,162.17847696940103
3660.jpg,235,255,RGB,JPG,231.65999165623697,228.94870254484772,216.87893199833124
681.jpg,309,255,RGB,JPG,228.72356113966623,225.05349324195697,221.39571038771496
1863.jpg,341,256,RGB,JPG,145.74767457844575,132.90531066715542,116.32964855205279
3846.jpg,384,256,RGB,JPG,145.7011006673177,141.28235880533853,139.7536417643229
6048.jpg,384,256,RGB,JPG,181.5240478515625,160.58204142252603,132.92620849609375
927.jpg,384,256,RGB,JPG,243.857177734375,199.1814473470052,192.88461303710938
4089.jpg,384,256,RGB,JPG,113.60335286458333,108.44894409179688,81.79669189453125
645.jpg,199,255,RGB,JPG,165.80338949650212,125.05482313528427,101.93997438171249
3222.jpg,170,255,RGB,JPG,106.01245674740485,83.74643598615917,73.70101499423299
3090.jpg,156,256,RGB,JPG,213.2208533653846,198.51236979166666,192.66589042467947
2610.jpg,384,256,RGB,JPG,140.32323201497394,93.21572875976562,67.53571573893228
183.jpg,192,256,RGB,JPG,190.84169514973956,180.86771647135416,162.80666097005206
5574.jpg,384,256,RGB,JPG,136.31566365559894,138.58719889322916,77.91013590494791
2019.jpg,384,256,RGB,JPG,120.1658223470052,124.72640991210938,59.294728597005204
3225.jpg,384,256,RGB,JPG,195.65003458658853,205.58601888020831,206.8554484049479
5463.jpg,384,256,RGB,JPG,201.9449462890625,184.34583536783853,176.38465372721353
2526.jpg,256,256,RGB,JPG,153.7692108154297,136.90748596191406,115.37306213378906
2412.jpg,341,256,RGB,JPG,50.83377245234604,168.14254948680352,182.5642755681818
4803.jpg,169,255,RGB,JPG,60.06785009861933,37.016498433693,57.76034342731175
4332.jpg,384,256,RGB,JPG,94.85080973307291,72.5292256673177,64.43682861328125
705.jpg,183,255,RGB,JPG,241.94104789456765,204.91933997642772,192.2632594021215
4410.jpg,384,256,RGB,JPG,229.3053995768229,204.8331095377604,171.4025675455729
5319.jpg,384,256,RGB,JPG,194.9579874674479,193.63141886393228,160.73814900716144
5745.jpg,426,255,RGB,JPG,214.98633894872503,201.49399797477676,190.81965387093803
3801.jpg,384,256,RGB,JPG,51.123870849609375,89.60205078125,124.98069254557291
3924.jpg,192,256,RGB,JPG,188.07792154947916,105.56221516927083,94.859375
774.jpg,384,256,RGB,JPG,170.6241455078125,171.02831013997394,137.148193359375
3006.jpg,384,256,RGB,JPG,75.6418965657552,98.47144571940103,57.976979573567704
5934.jpg,382,256,RGB,JPG,182.92355202879583,141.87856879908378,14.149920238874346
795.jpg,170,255,RGB,JPG,171.32657439446368,140.5081660899654,133.4550865051903
2007.jpg,170,255,RGB,JPG,10.774948096885813,10.751395617070358,10.171833910034602
4356.jpg,384,256,RGB,JPG,238.72372436523438,226.83871459960938,203.52213541666666
2109.jpg,385,255,RGB,JPG,229.32831168831171,213.55526355996946,203.0521415839063
3705.jpg,384,256,RGB,JPG,180.01904296875,177.155517578125,125.74664306640625
39.jpg,170,255,RGB,JPG,192.75875432525953,182.44302191464823,151.6726182237601
2049.jpg,170,255,RGB,JPG,191.62286043829297,181.78113033448673,175.21469434832758
4398.jpg,170,256,RGB,JPG,127.28913143382353,147.1561580882353,136.2140395220588
3357.jpg,331,256,RGB,JPG,237.23083459214502,234.03186367069486,236.45693683912387
2301.jpg,385,255,RGB,JPG,221.8354876496053,179.05412783295137,111.21951617010441
5058.jpg,170,255,RGB,JPG,209.43042675893886,200.77861591695503,198.10119953863898
192.jpg,192,256,RGB,JPG,230.81390380859375,222.00018310546875,194.00099690755206
3375.jpg,391,256,RGB,JPG,245.15811820652175,246.42792918797957,245.84696691176472
4128.jpg,385,255,RGB,JPG,193.03754519989815,184.49901706137,180.36601986249048
1230.jpg,361,255,RGB,JPG,208.460757156048,186.2598881103688,184.19740372603334
3216.jpg,384,256,RGB,JPG,170.15052286783853,149.85247802734375,122.51749674479166
5385.jpg,296,255,RGB,JPG,91.83096184419715,92.43322734499205,102.63885797562268
2739.jpg,351,256,RGB,JPG,211.61759926994304,186.70510594729345,157.9849648326211
4287.jpg,256,256,RGB,JPG,50.452117919921875,47.91526794433594,31.809768676757812
2217.jpg,339,255,RGB,JPG,144.4330152119845,156.3370004048817,148.78103996760944
1236.jpg,385,255,RGB,JPG,179.71324675324675,126.04019353195825,88.42544435956201
1617.jpg,384,256,RGB,JPG,202.22553507486978,171.8864034016927,159.84235636393228
435.jpg,170,255,RGB,JPG,132.54244521337947,104.67822376009228,60.720761245674744
1527.jpg,252,255,RGB,JPG,221.70065359477124,191.86019296607532,183.14226579520698
5562.jpg,171,255,RGB,JPG,129.98507051943585,132.9259488590758,113.79213392959522
2295.jpg,288,256,RGB,JPG,208.50107150607639,208.08600531684027,209.1136745876736
318.jpg,319,256,RGB,JPG,194.401523315047,179.98492603840126,176.37835521159874
4809.jpg,170,255,RGB,JPG,210.93822376009228,203.80625144175318,193.54085351787774
4197.jpg,384,256,RGB,JPG,236.31239827473956,222.08941650390625,192.2917989095052
5019.jpg,382,256,RGB,JPG,195.96556978075918,157.35758548756544,127.82965886780106
3513.jpg,384,256,RGB,JPG,69.68613688151041,127.93511962890625,179.10366821289062
612.jpg,385,255,RGB,JPG,181.7269467787115,185.93739750445633,200.31151515151515
1116.jpg,384,256,RGB,JPG,84.98764038085938,124.7771504720052,172.53054809570312
3054.jpg,170,255,RGB,JPG,138.03681660899653,158.72892733564015,175.97109573241062
3708.jpg,215,255,RGB,JPG,239.1780027359781,211.03751937984498,195.140446876425
4659.jpg,384,256,RGB,JPG,152.14105224609375,133.08526611328125,111.21634928385416
1884.jpg,397,256,RGB,JPG,203.47297111146096,195.2090384918136,190.6539770938287
3348.jpg,385,255,RGB,JPG,215.2861930226636,206.4749070537306,198.52035650623887
2529.jpg,258,255,RGB,JPG,60.701550387596896,57.03623651010792,58.34886760905913
2994.jpg,170,255,RGB,JPG,176.01407151095734,146.1195847750865,124.15028835063437
3678.jpg,384,256,RGB,JPG,107.60291544596353,131.60879516601562,118.26509602864583
2787.jpg,384,256,RGB,JPG,186.13861083984375,181.2498575846354,172.30419921875
5781.jpg,384,256,RGB,JPG,97.99580891927083,55.2203369140625,34.82989501953125
1269.jpg,171,255,RGB,JPG,229.3553720903566,201.88375186331842,160.7838091961931
6042.jpg,256,256,RGB,JPG,196.2789764404297,209.54681396484375,168.6766357421875
4854.jpg,170,255,RGB,JPG,166.21141868512112,163.52712802768167,156.25780853517878
2013.jpg,384,256,RGB,JPG,170.34823608398438,145.48291015625,109.08111572265625
2910.jpg,170,255,RGB,JPG,189.80680507497118,120.53813148788927,123.72641291810842
5997.jpg,384,256,RGB,JPG,150.31072998046875,159.8004150390625,106.01034545898438
6087.jpg,382,256,RGB,JPG,224.36673756544505,207.4446785013089,194.63920361583772
828.jpg,388,255,RGB,JPG,158.49119668485952,142.2514756418031,127.31569638164544
6111.jpg,366,256,RGB,JPG,210.33658854166666,191.40328295765028,182.65126579576503
225.jpg,455,256,RGB,JPG,220.7933636675824,217.6721411401099,205.83121565934067
4584.jpg,171,255,RGB,JPG,136.8257080610022,118.25983258800596,119.65451209723655
1503.jpg,256,256,RGB,JPG,178.13284301757812,176.2337188720703,179.76548767089844
1431.jpg,170,256,RGB,JPG,168.6319393382353,141.85728400735294,130.58943014705883
2427.jpg,363,256,RGB,JPG,183.2298661329201,165.61608987603307,145.892142303719
5871.jpg,384,256,RGB,JPG,169.94466145833331,154.99154663085938,149.21454874674478
3126.jpg,464,256,RGB,JPG,143.2459337957974,148.50826710668105,141.46756297144395
3144.jpg,389,256,RGB,JPG,149.0243814267352,158.47724534061695,163.67689588688944
27.jpg,170,255,RGB,JPG,239.6500115340254,236.2656055363322,235.401660899654
4500.jpg,339,256,RGB,JPG,198.59038532448378,191.91742717551622,187.69251244469027
2088.jpg,170,255,RGB,JPG,143.86671280276818,128.76209919261822,75.77672433679355
4059.jpg,169,255,RGB,JPG,211.97196890590556,171.00691495533124,146.8847894187261
4614.jpg,170,255,RGB,JPG,157.2406920415225,117.97349480968859,101.91455594002308
6024.jpg,455,256,RGB,JPG,206.91242273351648,209.91747081043957,211.43296703296704
3078.jpg,384,256,RGB,JPG,140.91016642252603,157.72121175130206,127.56339518229166
2763.jpg,385,255,RGB,JPG,139.71953144894323,145.63957219251338,94.11259485612428
4308.jpg,384,256,RGB,JPG,206.4625752766927,199.82826741536456,204.2383321126302
1407.jpg,385,255,RGB,JPG,103.07612936083525,125.71815635345048,69.47731092436975
3024.jpg,384,256,RGB,JPG,227.52394612630206,221.51651000976562,207.142578125
5649.jpg,346,256,RGB,JPG,90.1837405166185,119.06361768424856,87.39728594653178
4635.jpg,384,256,RGB,JPG,121.71551513671875,121.71551513671875,121.71551513671875
3888.jpg,385,255,RGB,JPG,245.16240387063917,238.33207028265852,235.8993022663611
1338.jpg,423,256,RGB,JPG,89.47501108156028,106.99800531914893,126.3334349143026
258.jpg,445,256,RGB,JPG,153.63484901685393,181.8123683286517,204.02230512640452
147.jpg,384,256,RGB,JPG,39.46925862630208,40.69219970703125,41.111419677734375
360.jpg,384,256,RGB,JPG,129.131591796875,90.85861206054688,67.45948282877603
5727.jpg,384,256,RGB,JPG,74.21068318684895,104.62091064453125,24.1767578125
4185.jpg,384,256,RGB,JPG,196.22023518880206,159.669921875,135.26690673828125
3342.jpg,170,255,RGB,JPG,169.55042675893887,141.29612456747407,124.58382929642445
4230.jpg,384,256,RGB,JPG,161.5858154296875,157.8410441080729,145.61691284179688
1353.jpg,567,256,RGB,JPG,131.171661430776,136.06748787477954,37.77597277336861
1947.jpg,549,256,RGB,JPG,147.98673724954463,149.91218408469945,151.38675432604737
378.jpg,384,256,RGB,JPG,126.85250854492188,108.73324584960938,100.23973592122395
4758.jpg,170,255,RGB,JPG,213.16168396770473,168.75072664359863,166.78659746251444
4986.jpg,384,255,RGB,JPG,95.35447303921568,121.40256331699345,63.14135008169934
471.jpg,384,256,RGB,JPG,136.28577677408853,114.47397867838541,92.89937337239583
4779.jpg,170,255,RGB,JPG,204.97870818915803,185.56442906574395,196.73356401384083
4605.jpg,188,256,RGB,JPG,246.08280003324467,231.89189245345744,223.1182887300532
5451.jpg,256,256,RGB,JPG,53.32159423828125,58.26542663574219,85.93199157714844
5775.jpg,358,256,RGB,JPG,249.81591524092178,247.1159872555866,242.15797398743018
5655.jpg,341,256,RGB,JPG,212.03186858504398,188.59172241568916,181.73656295821115
3795.jpg,256,256,RGB,JPG,213.1240997314453,180.98240661621094,191.84817504882812
1122.jpg,384,255,RGB,JPG,230.43084150326797,141.96175449346404,147.00365604575163
2760.jpg,382,256,RGB,JPG,223.02915371400525,212.63004131217278,197.6436620582461
264.jpg,348,256,RGB,JPG,44.754680765086206,122.89888649425288,127.90585713002874
2634.jpg,384,256,RGB,JPG,171.24847412109375,211.24579874674478,173.82576497395831
1806.jpg,384,256,RGB,JPG,132.96223958333331,127.89828491210938,123.74131266276041
5793.jpg,170,255,RGB,JPG,159.36216839677047,142.30553633217994,131.08260668973472
5991.jpg,170,255,RGB,JPG,149.33970011534026,141.20818915801615,103.91656286043829
1731.jpg,170,255,RGB,JPG,178.19960784313727,173.0085351787774,166.10318339100345
4842.jpg,383,256,RGB,JPG,103.37866147193212,67.59564703002611,52.89441906005222
4644.jpg,256,256,RGB,JPG,139.03448486328125,119.28285217285156,122.07406616210938
1392.jpg,409,256,RGB,JPG,240.44078545232273,229.7033351161369,220.57329232885087
3774.jpg,384,256,RGB,JPG,242.72188313802081,226.81714884440103,211.08279418945312
2496.jpg,373,255,RGB,JPG,130.3497765862377,172.5819061136519,199.53217683856386
3345.jpg,384,256,RGB,JPG,195.31324259440103,166.06261189778644,123.62185668945312
5205.jpg,170,256,RGB,JPG,155.27982536764705,157.38646599264706,165.91946231617646
2073.jpg,384,256,RGB,JPG,211.40580240885416,148.5784912109375,116.0520528157552
3762.jpg,384,256,RGB,JPG,145.35086059570312,145.04090372721353,121.41823323567708
1911.jpg,384,256,RGB,JPG,220.84848022460938,202.40817260742188,155.77486165364581
4677.jpg,226,256,RGB,JPG,189.45113730641592,172.69723105641592,161.47042657632744
3132.jpg,384,256,RGB,JPG,46.701904296875,86.49945068359375,124.26271565755208
4689.jpg,384,255,RGB,JPG,123.31629901960784,120.10593341503267,138.0957720588235
942.jpg,384,256,RGB,JPG,211.36039225260416,205.1725870768229,203.15048217773438
384.jpg,282,256,RGB,JPG,222.64295212765956,184.73407025709218,193.7876911569149
540.jpg,384,256,RGB,JPG,183.2063496907552,193.0723876953125,168.75431315104166
3417.jpg,384,256,RGB,JPG,89.02115885416666,93.65489705403645,121.43365478515625
6021.jpg,384,255,RGB,JPG,238.18673406862743,232.36330678104574,202.91532883986926
2469.jpg,385,255,RGB,JPG,120.53132671250319,110.40953399541635,93.69544181308888
4272.jpg,384,256,RGB,JPG,25.74506632486979,42.722625732421875,67.25516764322916
5475.jpg,384,256,RGB,JPG,103.63379923502603,91.65399169921875,81.47480265299478
2022.jpg,170,255,RGB,JPG,155.55623990772781,135.17630911188004,126.04618223760093
5724.jpg,373,256,RGB,JPG,168.07833445040214,162.9693574061662,157.05425812667562
420.jpg,345,256,RGB,JPG,206.26817255434784,196.04113451086957,198.76931612318842
723.jpg,384,255,RGB,JPG,182.89794730392157,139.4471609477124,59.60304330065359
2235.jpg,384,256,RGB,JPG,147.59174601236978,108.74191284179688,52.71058146158854
2643.jpg,470,256,RGB,JPG,225.77787566489363,212.22922207446808,212.02044547872342
1671.jpg,181,255,RGB,JPG,208.9779438847362,177.42591268551618,156.6225544361391
5502.jpg,170,255,RGB,JPG,116.88899653979239,123.33107266435987,77.64747404844292
4269.jpg,384,256,RGB,JPG,224.26442464192706,191.34779866536456,162.91942342122394
4581.jpg,384,256,RGB,JPG,177.73672485351562,182.74779256184894,143.15383911132812
933.jpg,214,256,RGB,JPG,207.95268691588782,205.9855797313084,204.9035484813084
1002.jpg,384,256,RGB,JPG,174.38726806640625,132.66742960611978,49.83669026692708
5433.jpg,362,256,RGB,JPG,124.57840555939227,115.34764545925414,107.93456491712706
3120.jpg,384,256,RGB,JPG,171.2664591471354,133.52961222330728,114.60280354817708
1641.jpg,384,256,RGB,JPG,251.61759440104166,238.42781575520831,210.50996907552081
2454.jpg,183,256,RGB,JPG,222.72724556010928,219.2873761953552,216.38930157103826
1833.jpg,383,256,RGB,JPG,31.382822699086162,27.52445740861619,15.358100114229766
